Code,Label
206510008,Transient neonatal thrombocytopenia due to exchange transfusion
240305000,Neonatal alloimmune thrombocytopenia
206511007,Transient neonatal thrombocytopenia due to idiopathic maternal thrombocytopenia
61744005,Neonatal thrombocytopenia due to idiopathic maternal thrombocytopenia
206512000,Transient neonatal thrombocytopenia due to isoimmunization
60025004,Transitory fever of newborn
2917005,Transient hypothyroidism
276566003,Transient neonatal hypothyroidism
276630006,Transient hypothyrotropinemia
213292003,Acute reaction to foreign substance left during procedure
90806009,Acute reaction to foreign substance accidentally left during a procedure
128482007,Acute inflammatory disease
445098000,Acute abscess of skin and/or subcutaneous tissue
21638000,Acute periodontitis
88071000,Acute apical periodontitis of pulpal origin
235010005,Acute necrotizing ulcerative periodontitis
59771005,Calculus of gallbladder with acute cholecystitis
197378004,Gallbladder calculus with acute cholecystitis and obstruction
197377009,Gallbladder calculus with acute cholecystitis and no obstruction
435131000124107,Calculus of gallbladder and bile duct with acute cholecystitis
29050005,Acute iritis
45082006,Acute orchitis
6215006,Acute cholangitis
43491000,Acute epididymitis
8528005,Acute ascending myelitis
25552000,Acute cecitis
39642007,Acute cecitis with perforation AND peritonitis
19351000,Acute glomerulonephritis
197580009,Acute nephritis with lesions of necrotizing glomerulitis
197579006,Acute proliferative glomerulonephritis
236398000,Idiopathic crescentic glomerulonephritis
64212008,Diffuse crescentic glomerulonephritis
64168005,"Idiopathic crescentic glomerulonephritis, type I"
55652009,"Idiopathic crescentic glomerulonephritis, type III"
359694003,"Idiopathic crescentic glomerulonephritis, type II"
236393009,Endocapillary glomerulonephritis
236394003,Idiopathic endocapillary glomerulonephritis
3704008,Diffuse endocapillary proliferative glomerulonephritis
197582001,Acute glomerulonephritis associated with another disorder
68544003,Acute post-streptococcal glomerulonephritis
109262008,Acute mucositis
53726008,Acute conjunctivitis
67678004,Acute atopic conjunctivitis
91864001,Acute rosacea conjunctivitis
133961000119102,Acute conjunctivitis due to chemical
41308008,Acute follicular conjunctivitis
18116006,Cancrum oris
109259005,Acute contact mucositis
68577004,Acute necrotizing myelitis
5494004,Acute pulpitis
37871000,Acute hepatitis
197271008,Acute hepatitis - non-infective
123603008,Acute focal hepatitis
4896000,Acute toxic hepatitis
406585009,"Acute non-A, non-B, non-C hepatitis"
9953008,Acute alcoholic liver disease
266439004,Acute appendicitis with appendix abscess
30657009,"Cheilitis glandularis, deep suppurative type"
61503006,Acute nephritis
197686005,"Acute nephritic syndrome, diffuse mesangiocapillary glomerulonephritis"
236391006,Bright's disease
197685009,"Acute nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis"
197684008,"Acute nephritic syndrome, diffuse mesangial proliferative glomerulonephritis"
197687001,"Acute nephritic syndrome, dense deposit disease"
236392004,Rapidly progressive glomerulonephritis
239932005,Primary pauci-immune necrotizing and crescentic glomerulonephritis
445258009,Idiopathic rapidly progressive glomerulonephritis
197689003,Rapidly progressive nephritic syndrome
197693009,"Rapidly progressive nephritic syndrome, diffuse mesangial proliferative glomerulonephritis"
197696001,"Rapidly progressive nephritic syndrome, dense deposit disease"
197694003,"Rapidly progressive nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis"
197697005,"Rapidly progressive nephritic syndrome, diffuse crescentic glomerulonephritis"
197690007,"Rapidly progressive nephritic syndrome, minor glomerular abnormality"
197695002,"Rapidly progressive nephritic syndrome, diffuse mesangiocapillary glomerulonephritis"
197692004,"Rapidly progressive nephritic syndrome, diffuse membranous glomerulonephritis"
197691006,"Rapidly progressive nephritic syndrome, focal and segmental glomerular lesions"
197681000,"Acute nephritic syndrome, minor glomerular abnormality"
28637003,Acute interstitial nephritis
32093003,Acute drug-induced tubulointerstitial nephritis
47330001,Idiopathic acute interstitial nephritis
236451007,Renal ocular syndrome
418839003,Tubulointerstitial nephritis with uveitis syndrome
702718005,Acute on chronic interstitial nephritis
197682007,"Acute nephritic syndrome, focal and segmental glomerular lesions"
197683002,"Acute nephritic syndrome, diffuse membranous glomerulonephritis"
8199003,Focal embolic nephritis syndrome
51036000,Acute appendicitis with peritoneal abscess
72986009,Acute hemorrhagic leukoencephalitis
16698000,Acute abscess of breast
72940007,Acute abscess of areola
190293001,Acute thyroiditis
190294007,Acute non-suppurative thyroiditis
237501007,Thyrotoxicosis due to acute thyroiditis
32801008,Acute pyelitis
14343001,Acute pyelitis with renal medullary necrosis
3999002,Acute pyelitis without renal medullary necrosis
236375008,Emphysematous pyelitis
194942007,Acute myocarditis associated with another disorder
194709000,Acute rheumatic myocarditis
68226007,Acute cystitis
236624004,Acute cystitis - culture-negative
81125004,Acute hemorrhagic cystitis
274109003,Acute recurrent cystitis
62199007,Acute trigonitis
521000119104,"Acute cystitis in pregnancy, antepartum"
30328003,Acute myoendocarditis
109807006,Acute glossitis
33028007,Acute vulvitis
266581008,Acute salpingo-oophoritis
197458008,Acute recurrent pancreatitis
198180000,Acute uterine inflammatory disease
702716009,Acute on chronic endometritis
19272000,Acute cervicitis
702717000,Acute on chronic cervicitis
275525005,Acute abscess lymph node
15555002,Acute pericarditis
11176009,Acute myopericarditis
194903007,Acute pericarditis associated with another disorder
15676002,Acute rheumatic pericarditis
233885007,Post-infarction pericarditis
266235007,Acute idiopathic pericarditis
177291008,Acute effusive pericarditis
173574009,Acute benign pericarditis
2554006,Acute purulent pericarditis
174511002,Acute fibrinous pericarditis
50902000,Acute pneumopericarditis
176401009,Acute bloody pericarditis
81580000,Acute mediastinopericarditis
53874003,Acute periendocarditis
233734006,Acute mediastinitis
18192007,Acute rheumatic endocarditis
47000000,Acute transverse myelitis
230378004,Acute non-infective transverse myelitis
31642005,Acute gingivitis
172697005,Acute ulcerative gingivitis
60127009,Calculus of bile duct with acute cholecystitis without obstruction
72053008,Calculus of common bile duct with acute cholecystitis without obstruction
19335008,Calculus of cystic duct with acute cholecystitis
212438008,Acute abscess of face
69776003,Acute gastroenteritis
109814008,Acute ulcerative gastroenteritis complicating pneumonia
64072006,Acute rheumatic pancarditis
5604000,Neonatal transient hyperthyroidism
127343008,Acute disease of eye
30041005,Acute angle-closure glaucoma
312947009,Acute central serous chorioretinopathy
314006008,Acute central serous retinopathy with subretinal fluid
314017009,Acute-on-chronic glaucoma
1493002,Acute endophthalmitis
89188001,Acute posterior multifocal placoid pigment epitheliopathy
111523009,Acute hydrops keratoconus
95700006,Sudden acquired retinal degeneration
57192008,Acute pure red cell aplasia
230495008,Transient sleep-wake rhythm disorder
127321000,Acute digestive system disorder
91862002,Acute periodontal abscess
109602002,Acute apical abscess
276523005,Transient neonatal colitis
61347001,Acute duodenal ulcer with perforation
86895006,Acute duodenal ulcer with hemorrhage AND perforation
41986000,"Acute duodenal ulcer with hemorrhage, with perforation AND with obstruction"
51847008,Acute duodenal ulcer with hemorrhage AND with perforation but without obstruction
22511002,Acute duodenal ulcer with perforation but without obstruction
62936002,Acute duodenal ulcer with perforation AND obstruction
370490006,Acute cholangiohepatitis
27719009,Acute gastrointestinal hemorrhage
85521005,Acute lower gastrointestinal hemorrhage
12847006,Acute duodenal ulcer with hemorrhage
87756006,Acute duodenal ulcer with hemorrhage AND obstruction
66767006,Acute duodenal ulcer with hemorrhage but without obstruction
12274003,Acute peptic ulcer with hemorrhage
43406003,Acute peptic ulcer with hemorrhage AND obstruction
28945005,"Acute peptic ulcer with hemorrhage, with perforation AND with obstruction"
22157005,Acute peptic ulcer with hemorrhage but without obstruction
47064007,Acute peptic ulcer with hemorrhage AND with perforation but without obstruction
111353003,Acute peptic ulcer with hemorrhage and perforation
38938002,Acute upper gastrointestinal hemorrhage
109764005,Acute sialoadenitis
702714007,Acute on chronic sialoadenitis
702713001,Acute proctitis
15528006,Acute necrosis of pancreas
76940009,Acute gastric volvulus
51292008,Hepatorenal syndrome
22846003,Hepatorenal syndrome following delivery
213231008,Hepatorenal syndrome as a complication of care
31005002,Hepatorenal syndrome due to a procedure
79118000,Acute peptic ulcer with perforation
35681000,Acute peptic ulcer with perforation AND obstruction
34921009,Acute peptic ulcer with perforation but without obstruction
45485004,Acute peptic ulcer without hemorrhage AND without perforation
3023008,"Acute peptic ulcer without hemorrhage, without perforation AND without obstruction"
32490005,Acute duodenal ulcer without hemorrhage AND without perforation
23693000,"Acute duodenal ulcer without hemorrhage, without perforation AND without obstruction"
75342000,Acute duodenal ulcer without hemorrhage AND without perforation but with obstruction
20335001,Fulminant enterocolitis
444926003,Acute erosive gastritis
91489000,Acute vascular insufficiency of intestine
22323009,Acute bowel infarction
235842000,Occlusive mesenteric ischemia
235843005,Non-occlusive mesenteric ischemia
413438002,Acute hepatic failure due to drugs
197078006,Acute intestinal obstruction
82368005,Transitory ileus of newborn
276520008,Transitory ileus of prematurity
40912001,Acute red atrophy of liver
17960009,Piulachs-Hederich syndrome
33906009,Acute ischemic enteritis
75700000,Acute ischemic colitis
5820008,Acute ischemic enterocolitis
54366004,Acute hydrops of gallbladder
127341005,Acute nervous system disorder
95653008,Acute confusional migraine
429181000124108,Refractory acute confusional migraine
426107000,Acute lacunar infarction
22306000,Transient somatotropin deficiency
40956001,Guillain-Barré syndrome
93433003,"Drug-induced dyskinesia, acute onset"
230310003,Paroxysmal dystonia
417017003,Acute cerebellar syndrome
404660006,Acute compressive optic neuropathy
83465002,Neuroleptic-induced acute dystonia
434451000124105,Acute tic disorder
83942000,Acute disseminated encephalomyelitis
432451000124103,Multiphasic acute disseminated encephalomyelitis
182961000119101,Acute disseminated encephalomyelitis following infectious disease
2701000124105,Recurrent acute disseminated encephalomyelitis
428703001,Transient organic mental disorder
191499009,Transient organic psychoses
230285003,Vascular dementia of acute onset
49949003,Paroxysmal choreoathetosis
609218006,Paroxysmal nonkinesigenic dyskinesia
609221008,Paroxysmal kinesigenic dyskinesia
22719003,Neuroleptic-induced acute akathisia
56573006,Transient tic disorder
8511007,"Transient tic disorder, single episode"
191990001,Transient childhood tic
44433009,Recurrent transient tic disorder
77436004,Paroxysmal ocular dyskinesia
266257000,Transient cerebral ischemia
195209007,Middle cerebral artery syndrome
195201005,Multiple and bilateral precerebral artery syndromes
426814001,Transient cerebral ischemia due to atrial fibrillation
230717002,Vertebrobasilar territory transient ischemic attack
64009001,Basilar artery syndrome
195211003,Posterior cerebral artery syndrome
230716006,Carotid territory transient ischemic attack
195200006,Carotid artery syndrome hemispheric
88032003,Amaurosis fugax
444172003,Recurrent transient cerebral ischemic attack
195210002,Anterior cerebral artery syndrome
29322000,Acute cerebrovascular insufficiency
57981008,Progressing stroke
698291007,Acute paraplegia
4724003,Acute radial nerve palsy
434311000124104,Acute cerebellar ataxia
698755001,Acute paralysis due to lesion of spinal cord
698743007,Acute complete quadriplegia due to spinal cord lesion between fifth and seventh cervical vertebra
698741009,Acute complete quadriplegia due to spinal cord lesion between first and fourth cervical vertebra
128487001,Acute disease of cardiovascular system
132591000119109,Acute thrombosis of superficial vein of upper extremity
127337006,Acute heart disease
233915000,Paroxysmal familial ventricular fibrillation
195070000,Paroxysmal atrioventricular tachycardia
56675007,Acute heart failure
364006,Acute left-sided heart failure
74960003,Acute left-sided congestive heart failure
443343001,Acute diastolic heart failure
443344007,Acute on chronic diastolic heart failure
10633002,Acute congestive heart failure
80479009,Acute right-sided congestive heart failure
698296002,Acute exacerbation of chronic congestive heart failure
443254009,Acute systolic heart failure
443253003,Acute on chronic systolic heart failure
